"V1" "V2" "V3" "V4"
36.533 53.489 44.269 49.084
36.878 54.763 44.905 49.737
37.448 56.084 45.596 50.481
38.228 57.428 46.332 51.303
39.201 58.774 47.099 52.185
40.346 60.097 47.885 53.11
41.638 61.378 48.675 54.063
43.05 62.595 49.458 55.025
44.554 63.729 50.221 55.978
46.121 64.763 50.951 56.908
47.721 65.683 51.638 57.797
49.325 66.476 52.272 58.631
50.902 67.133 52.844 59.398
52.428 67.645 53.346 60.085
53.876 68.008 53.773 60.683
55.223 68.222 54.119 61.184
56.451 68.287 54.383 61.582
57.542 68.208 54.562 61.875
58.483 67.99 54.657 62.06
59.266 67.643 54.671 62.139
59.885 67.178 54.605 62.114
60.337 66.608 54.466 61.99
60.625 65.949 54.26 61.773
60.753 65.215 53.994 61.472
60.73 64.424 53.676 61.094
60.565 63.593 53.317 60.652
60.274 62.742 52.927 60.156
59.871 61.887 52.515 59.618
59.373 61.046 52.094 59.051
58.798 60.236 51.673 58.466
58.165 59.472 51.264 57.875
57.493 58.77 50.877 57.292
56.8 58.141 50.522 56.725
56.106 57.598 50.208 56.187
55.425 57.149 49.942 55.685
54.775 56.801 49.732 55.228
54.169 56.559 49.584 54.823
53.618 56.425 49.5 54.475
53.133 56.401 49.485 54.187
52.72 56.484 49.539 53.961
52.385 56.67 49.662 53.799
52.13 56.953 49.852 53.699
51.956 57.324 50.105 53.66
51.86 57.775 50.417 53.677
51.838 58.292 50.782 53.745
51.884 58.865 51.191 53.858
51.989 59.479 51.636 54.01
52.144 60.119 52.108 54.193
52.339 60.77 52.597 54.397
52.561 61.416 53.091 54.615
52.798 62.043 53.58 54.836
53.038 62.636 54.052 55.053
53.268 63.178 54.496 55.255
53.475 63.658 54.902 55.433
53.648 64.062 55.258 55.581
53.777 64.38 55.556 55.689
53.85 64.6 55.787 55.752
53.861 64.716 55.944 55.764
53.802 64.722 56.02 55.719
53.667 64.612 56.011 55.615
53.454 64.386 55.914 55.448
53.161 64.043 55.726 55.219
52.787 63.585 55.449 54.926
52.337 63.017 55.084 54.573
51.812 62.346 54.635 54.161
51.219 61.579 54.107 53.694
50.565 60.729 53.506 53.179
49.858 59.805 52.842 52.621
49.109 58.823 52.124 52.028
48.328 57.798 51.363 51.407
47.527 56.746 50.571 50.768
46.718 55.683 49.761 50.119
45.914 54.628 48.946 49.47
45.127 53.598 48.141 48.832
44.369 52.611 47.359 48.213
43.653 51.684 46.614 47.624
42.99 50.835 45.921 47.074
42.391 50.078 45.291 46.571
41.865 49.429 44.736 46.124
41.419 48.9 44.269 45.739
41.062 48.502 43.897 45.424
40.799 48.245 43.63 45.182
40.633 48.134 43.474 45.019
40.567 48.175 43.432 44.937
40.602 48.369 43.508 44.938
40.737 48.714 43.702 45.021
40.969 49.209 44.013 45.186
41.295 49.845 44.436 45.431
41.71 50.616 44.966 45.752
42.207 51.508 45.595 46.145
42.779 52.51 46.314 46.604
43.417 53.605 47.111 47.123
44.112 54.775 47.974 47.695
44.855 56.001 48.887 48.311
45.636 57.263 49.837 48.964
46.444 58.538 50.806 49.645
47.269 59.806 51.778 50.345
48.101 61.043 52.736 51.057
48.931 62.226 53.662 51.77
49.749 63.335 54.541 52.477
50.547 64.347 55.356 53.171
51.316 65.244 56.092 53.844
52.051 66.007 56.735 54.49
52.746 66.62 57.273 55.104
53.395 67.069 57.694 55.679
53.995 67.343 57.991 56.214
54.543 67.433 58.155 56.704
55.036 67.335 58.183 57.148
55.476 67.045 58.071 57.545
55.86 66.564 57.822 57.893
56.19 65.898 57.436 58.195
56.469 65.053 56.919 58.45
56.697 64.041 56.279 58.662
56.879 62.874 55.526 58.833
57.016 61.571 54.67 58.965
57.114 60.15 53.726 59.063
57.175 58.633 52.71 59.131
57.205 57.045 51.638 59.172
57.206 55.409 50.53 59.191
57.184 53.754 49.403 59.193
57.142 52.106 48.277 59.181
57.084 50.493 47.174 59.159
57.014 48.942 46.111 59.132
56.936 47.48 45.11 59.103
56.852 46.131 44.188 59.076
56.767 44.921 43.362 59.055
56.683 43.869 42.649 59.041
56.603 42.996 42.062 59.037
56.529 42.316 41.615 59.045
56.463 41.844 41.316 59.068
56.409 41.588 41.174 59.106
56.366 41.554 41.194 59.161
56.339 41.744 41.378 59.234
56.328 42.157 41.725 59.324
56.335 42.788 42.234 59.434
56.362 43.626 42.899 59.562
56.41 44.661 43.713 59.709
56.481 45.877 44.664 59.875
56.578 47.256 45.742 60.059
56.7 48.777 46.932 60.263
56.85 50.418 48.219 60.485
57.029 52.154 49.585 60.726
57.239 53.959 51.012 60.985
57.479 55.808 52.483 61.262
57.752 57.674 53.977 61.558
58.058 59.531 55.475 61.871
58.397 61.352 56.958 62.202
58.769 63.114 58.406 62.551
59.173 64.792 59.802 62.916
59.609 66.365 61.128 63.298
60.075 67.813 62.368 63.696
60.569 69.119 63.508 64.108
61.088 70.268 64.533 64.533
61.629 71.247 65.433 64.969
62.188 72.047 66.197 65.415
62.761 72.66 66.818 65.868
63.343 73.084 67.289 66.324
63.927 73.316 67.608 66.782
64.509 73.359 67.772 67.235
65.08 73.216 67.782 67.682
65.635 72.895 67.64 68.116
66.166 72.404 67.35 68.534
66.665 71.756 66.918 68.93
67.126 70.963 66.353 69.298
67.542 70.041 65.665 69.634
67.904 69.008 64.864 69.933
68.207 67.88 63.965 70.189
68.445 66.677 62.98 70.397
68.613 65.42 61.925 70.554
68.705 64.129 60.817 70.655
68.719 62.825 59.672 70.697
68.653 61.528 58.507 70.678
68.505 60.259 57.34 70.596
68.276 59.037 56.188 70.451
67.968 57.882 55.068 70.243
67.582 56.811 53.997 69.973
67.124 55.841 52.991 69.646
66.599 54.986 52.064 69.263
66.015 54.26 51.23 68.83
65.379 53.673 50.501 68.353
64.701 53.235 49.887 67.839
63.991 52.951 49.396 67.295
63.26 52.828 49.035 66.729
62.52 52.865 48.809 66.151
61.783 53.063 48.718 65.569
61.06 53.418 48.764 64.993
60.365 53.925 48.944 64.433
59.707 54.576 49.253 63.897
59.099 55.36 49.684 63.395
58.551 56.266 50.229 62.934
58.071 57.278 50.877 62.522
57.669 58.38 51.615 62.165
57.349 59.556 52.43 61.869
57.118 60.784 53.306 61.636
56.978 62.046 54.227 61.47
56.931 63.319 55.176 61.37
56.976 64.583 56.135 61.337
57.111 65.815 57.085 61.367
57.332 66.994 58.01 61.457
57.631 68.097 58.892 61.599
58.002 69.105 59.713 61.788
58.435 69.996 60.457 62.013
58.919 70.753 61.11 62.264
59.441 71.358 61.657 62.531
59.987 71.795 62.087 62.8
60.545 72.052 62.388 63.058
61.097 72.116 62.553 63.291
61.629 71.979 62.575 63.486
62.125 71.636 62.449 63.628
62.569 71.081 62.173 63.704
62.945 70.316 61.746 63.701
63.24 69.341 61.171 63.606
63.439 68.163 60.452 63.409
63.53 66.789 59.596 63.1
63.5 65.23 58.61 62.671
63.34 63.5 57.504 62.116
63.043 61.615 56.292 61.432
62.601 59.595 54.986 60.616
62.01 57.459 53.601 59.669
61.268 55.232 52.154 58.595
60.376 52.938 50.661 57.4
59.336 50.602 49.141 56.09
58.153 48.252 47.611 54.677
56.833 45.915 46.09 53.174
55.386 43.619 44.597 51.595
53.823 41.392 43.148 49.957
52.157 39.259 41.763 48.279
50.403 37.247 40.456 46.579
48.578 35.38 39.243 44.88
46.7 33.68 38.139 43.202
44.788 32.168 37.155 41.567
42.86 30.86 36.303 39.996
40.938 29.771 35.59 38.511
39.042 28.913 35.024 37.131
37.191 28.294 34.609 35.874
35.406 27.918 34.348 34.759
33.705 27.786 34.24 33.8
32.105 27.895 34.283 33.009
30.622 28.239 34.472 32.397
29.272 28.809 34.801 31.97
28.065 29.591 35.26 31.734
27.013 30.57 35.84 31.689
26.122 31.725 36.528 31.833
25.4 33.036 37.31 32.162
24.847 34.48 38.171 32.669
24.466 36.03 39.095 33.341
24.254 37.661 40.064 34.167
24.205 39.346 41.062 35.131
24.315 41.056 42.071 36.215
24.573 42.766 43.074 37.401
24.968 44.447 44.054 38.669
25.488 46.076 44.996 39.996
26.119 47.628 45.885 41.362
26.845 49.083 46.708 42.745
27.65 50.421 47.452 44.123
28.516 51.625 48.108 45.476
29.425 52.683 48.669 46.784
30.361 53.585 49.128 48.029
31.303 54.324 49.481 49.195
32.237 54.897 49.728 50.267
33.143 55.304 49.869 51.232
34.008 55.549 49.906 52.082
34.815 55.638 49.846 52.809
35.552 55.581 49.696 53.407
36.207 55.392 49.463 53.874
36.768 55.083 49.158 54.212
37.229 54.673 48.792 54.421
37.581 54.18 48.379 54.507
37.821 53.624 47.931 54.478
37.945 53.024 47.463 54.34
37.955 52.401 46.987 54.107
37.85 51.777 46.518 53.788
37.634 51.169 46.068 53.397
37.314 50.598 45.651 52.948
36.896 50.08 45.277 52.455
36.389 49.631 44.956 51.932
35.805 49.265 44.698 51.394
35.154 48.992 44.51 50.854
34.451 48.821 44.397 50.327
33.709 48.759 44.362 49.824
32.943 48.809 44.408 49.357
32.17 48.971 44.535 48.935
31.403 49.244 44.741 48.569
30.66 49.625 45.023 48.264
29.955 50.105 45.375 48.027
29.304 50.678 45.793 47.861
28.72 51.333 46.267 47.768
28.216 52.057 46.791 47.75
27.804 52.839 47.353 47.805
27.494 53.664 47.945 47.931
27.295 54.517 48.557 48.123
27.213 55.385 49.177 48.378
27.255 56.253 49.796 48.688
27.421 57.106 50.403 49.046
27.714 57.931 50.989 49.444
28.133 58.716 51.546 49.875
28.673 59.449 52.064 50.329
29.33 60.121 52.538 50.796
30.097 60.721 52.961 51.268
30.965 61.245 53.328 51.736
31.923 61.685 53.635 52.19
32.961 62.04 53.88 52.623
34.064 62.306 54.063 53.027
35.22 62.484 54.182 53.395
36.414 62.575 54.238 53.72
37.63 62.582 54.235 53.998
38.854 62.51 54.175 54.225
40.071 62.364 54.063 54.396
41.266 62.151 53.903 54.511
42.423 61.879 53.7 54.568
43.531 61.557 53.461 54.567
44.575 61.194 53.193 54.51
45.545 60.8 52.903 54.399
46.43 60.385 52.596 54.237
47.221 59.958 52.282 54.03
47.91 59.529 51.965 53.781
48.491 59.109 51.654 53.498
48.959 58.707 51.354 53.186
49.312 58.33 51.072 52.853
49.546 57.987 50.813 52.506
49.663 57.685 50.582 52.154
49.662 57.43 50.383 51.804
49.547 57.227 50.221 51.463
49.322 57.08 50.096 51.14
48.991 56.993 50.013 50.842
48.56 56.966 49.971 50.575
48.036 57 49.971 50.346
47.427 57.095 50.013 50.16
46.741 57.249 50.096 50.022
45.987 57.459 50.218 49.935
45.174 57.722 50.376 49.902
44.312 58.033 50.568 49.924
43.411 58.387 50.789 50.002
42.48 58.777 51.036 50.134
41.529 59.197 51.303 50.32
40.567 59.639 51.587 50.557
39.604 60.096 51.881 50.839
38.648 60.559 52.18 51.163
37.707 61.021 52.479 51.523
36.79 61.474 52.772 51.913
35.902 61.909 53.055 52.324
35.051 62.318 53.321 52.751
34.242 62.696 53.566 53.184
33.48 63.034 53.785 53.616
32.768 63.326 53.974 54.039
32.111 63.568 54.129 54.445
31.51 63.754 54.246 54.825
30.968 63.881 54.324 55.174
30.485 63.946 54.36 55.483
30.063 63.947 54.353 55.748
29.702 63.883 54.302 55.963
29.401 63.756 54.207 56.124
29.16 63.565 54.069 56.228
28.977 63.315 53.889 56.272
28.851 63.009 53.67 56.256
28.78 62.652 53.415 56.181
28.764 62.249 53.128 56.046
28.799 61.808 52.813 55.856
28.885 61.336 52.475 55.614
29.019 60.84 52.12 55.323
29.2 60.331 51.754 54.991
29.426 59.818 51.384 54.624
29.695 59.31 51.016 54.228
30.007 58.817 50.657 53.813
30.359 58.349 50.315 53.386
30.751 57.916 49.997 52.956
31.181 57.526 49.71 52.533
31.648 57.19 49.461 52.125
32.152 56.915 49.256 51.741
32.691 56.709 49.101 51.391
33.264 56.577 49.001 51.081
33.87 56.525 48.962 50.821
34.509 56.557 48.986 50.616
35.178 56.677 49.077 50.474
35.879 56.884 49.237 50.398
36.607 57.178 49.466 50.394
37.364 57.559 49.765 50.464
38.146 58.023 50.131 50.611
38.953 58.564 50.562 50.834
39.781 59.177 51.055 51.135
40.63 59.854 51.604 51.509
41.496 60.585 52.203 51.956
42.377 61.362 52.846 52.471
43.27 62.171 53.524 53.048
44.172 63.001 54.228 53.681
45.08 63.839 54.949 54.364
45.99 64.671 55.677 55.088
46.898 65.484 56.4 55.844
47.801 66.263 57.108 56.623
48.694 66.995 57.79 57.416
49.573 67.665 58.435 58.212
50.435 68.262 59.033 59.001
51.274 68.772 59.572 59.772
52.087 69.184 60.043 60.515
52.869 69.489 60.437 61.22
53.616 69.678 60.746 61.877
54.324 69.744 60.963 62.477
54.989 69.683 61.083 63.011
55.607 69.491 61.102 63.472
56.175 69.168 61.017 63.852
56.69 68.713 60.826 64.146
57.149 68.132 60.53 64.35
57.549 67.428 60.131 64.459
57.888 66.611 59.634 64.471
58.165 65.688 59.043 64.386
58.379 64.673 58.366 64.203
58.529 63.577 57.61 63.926
58.617 62.417 56.787 63.556
58.642 61.208 55.908 63.099
58.607 59.969 54.984 62.562
58.513 58.717 54.028 61.95
58.364 57.47 53.056 61.273
58.164 56.249 52.081 60.541
57.917 55.073 51.117 59.764
57.628 53.958 50.179 58.953
57.303 52.925 49.283 58.121
56.948 51.988 48.44 57.281
56.571 51.163 47.666 56.444
56.178 50.465 46.971 55.624
55.777 49.904 46.368 54.834
55.376 49.49 45.864 54.086
54.982 49.229 45.47 53.391
54.604 49.128 45.19 52.761
54.248 49.188 45.031 52.205
53.921 49.407 44.993 51.732
53.632 49.785 45.079 51.35
53.384 50.314 45.287 51.064
53.185 50.986 45.614 50.879
53.038 51.792 46.055 50.797
52.946 52.719 46.603 50.819
52.913 53.752 47.249 50.944
52.939 54.875 47.984 51.171
53.024 56.072 48.795 51.494
53.168 57.323 49.67 51.909
53.369 58.61 50.595 52.407
53.622 59.913 51.555 52.982
53.925 61.212 52.535 53.622
54.27 62.488 53.52 54.319
54.652 63.722 54.494 55.061
55.063 64.896 55.441 55.837
55.496 65.993 56.347 56.634
55.942 66.997 57.198 57.442
56.393 67.894 57.979 58.247
56.839 68.674 58.679 59.04
57.271 69.324 59.288 59.809
57.681 69.838 59.795 60.544
58.06 70.21 60.193 61.235
58.4 70.436 60.477 61.876
58.694 70.515 60.643 62.458
58.936 70.45 60.688 62.976
59.121 70.243 60.614 63.425
59.244 69.9 60.422 63.801
59.304 69.431 60.117 64.104
59.299 68.844 59.706 64.332
59.23 68.152 59.195 64.485
59.098 67.369 58.597 64.567
58.908 66.509 57.921 64.579
58.665 65.589 57.182 64.526
58.376 64.627 56.393 64.412
58.05 63.64 55.569 64.245
57.695 62.647 54.727 64.031
57.324 61.666 53.882 63.776
56.948 60.716 53.052 63.489
56.581 59.813 52.251 63.178
56.235 58.975 51.497 62.852
55.926 58.219 50.803 62.519
55.665 57.557 50.184 62.186
55.467 57.003 49.653 61.863
55.343 56.569 49.22 61.557
55.307 56.262 48.895 61.275
55.367 56.09 48.685 61.024
55.531 56.057 48.595 60.81
55.807 56.164 48.628 60.637
56.196 56.41 48.785 60.509
56.701 56.793 49.064 60.429
57.319 57.305 49.46 60.4
58.045 57.939 49.967 60.421
58.87 58.683 50.576 60.492
59.783 59.524 51.276 60.611
60.769 60.447 52.054 60.775
61.809 61.433 52.895 60.979
62.882 62.465 53.785 61.218
63.965 63.522 54.704 61.485
65.03 64.582 55.635 61.772
66.049 65.624 56.56 62.071
66.992 66.626 57.459 62.372
67.828 67.565 58.314 62.665
68.525 68.419 59.106 62.939
69.052 69.168 59.817 63.183
69.378 69.792 60.432 63.386
69.476 70.273 60.935 63.537
69.317 70.594 61.313 63.626
68.879 70.742 61.554 63.641
68.142 70.704 61.651 63.574
67.09 70.473 61.595 63.416
65.713 70.041 61.383 63.16
64.005 69.407 61.013 62.799
61.966 68.571 60.486 62.328
59.602 67.535 59.806 61.745
56.926 66.308 58.979 61.048
53.957 64.899 58.013 60.237
50.718 63.321 56.921 59.316
47.24 61.59 55.714 58.287
43.558 59.724 54.408 57.158
39.713 57.744 53.02 55.935
35.75 55.673 51.567 54.629
31.717 53.536 50.069 53.25
27.664 51.357 48.546 51.812
23.645 49.164 47.016 50.327
19.711 46.983 45.501 48.811
15.917 44.841 44.019 47.28
12.313 42.764 42.59 45.748
8.9478 40.777 41.23 44.233
5.8676 38.903 39.957 42.751
6.7361 32.414 36.038 32.37
9.4484 33.336 36.668 32.655
12.293 34.347 37.349 33.037
15.221 35.422 38.066 33.504
18.185 36.539 38.804 34.043
21.139 37.675 39.547 34.639
24.039 38.808 40.282 35.279
26.845 39.914 40.994 35.946
29.518 40.973 41.671 36.628
32.027 41.966 42.302 37.309
34.341 42.874 42.876 37.976
36.438 43.683 43.384 38.614
38.3 44.378 43.819 39.213
39.913 44.95 44.175 39.761
41.269 45.388 44.448 40.248
42.365 45.688 44.635 40.666
43.203 45.847 44.737 41.008
43.789 45.865 44.752 41.27
44.132 45.743 44.683 41.447
44.247 45.486 44.535 41.538
44.15 45.102 44.31 41.543
43.861 44.601 44.016 41.464
43.401 43.993 43.658 41.305
42.793 43.291 43.246 41.068
42.061 42.511 42.786 40.762
41.228 41.668 42.288 40.393
40.319 40.779 41.761 39.97
39.358 39.86 41.214 39.502
38.367 38.93 40.657 39
37.368 38.005 40.1 38.475
36.38 37.104 39.55 37.938
35.423 36.241 39.018 37.4
34.513 35.433 38.51 36.874
33.663 34.694 38.036 36.37
32.887 34.037 37.6 35.9
32.194 33.472 37.211 35.474
31.593 33.009 36.872 35.101
31.089 32.656 36.589 34.791
30.686 32.418 36.364 34.552
30.387 32.298 36.199 34.389
30.192 32.299 36.097 34.309
30.101 32.418 36.058 34.314
30.11 32.654 36.081 34.408
30.217 33.002 36.165 34.591
30.416 33.457 36.308 34.862
30.703 34.009 36.507 35.219
31.071 34.651 36.758 35.658
31.515 35.372 37.058 36.174
32.027 36.161 37.401 36.76
32.601 37.007 37.783 37.407
33.229 37.897 38.198 38.107
33.905 38.821 38.64 38.849
34.621 39.766 39.105 39.622
35.372 40.721 39.586 40.414
36.15 41.675 40.079 41.214
36.95 42.619 40.578 42.01
37.765 43.544 41.078 42.788
38.591 44.442 41.575 43.538
39.421 45.308 42.066 44.247
40.252 46.135 42.545 44.905
41.078 46.921 43.012 45.503
41.895 47.663 43.463 46.031
42.699 48.36 43.898 46.483
43.486 49.014 44.314 46.853
44.253 49.625 44.712 47.136
44.997 50.196 45.093 47.33
45.713 50.73 45.456 47.433
46.399 51.232 45.803 47.447
47.053 51.706 46.137 47.375
47.671 52.156 46.458 47.22
48.252 52.589 46.77 46.987
48.793 53.009 47.075 46.686
49.292 53.42 47.376 46.323
49.748 53.827 47.675 45.908
50.159 54.234 47.975 45.453
50.525 54.644 48.279 44.968
50.845 55.058 48.589 44.465
51.118 55.48 48.906 43.956
51.346 55.909 49.233 43.453
51.528 56.345 49.571 42.968
51.666 56.788 49.92 42.511
51.761 57.235 50.28 42.094
51.814 57.683 50.653 41.725
51.829 58.13 51.036 41.412
51.806 58.572 51.429 41.163
51.75 59.003 51.83 40.982
51.662 59.42 52.237 40.874
51.545 59.818 52.647 40.84
51.402 60.19 53.057 40.881
51.236 60.532 53.464 40.996
51.049 60.839 53.863 41.18
50.843 61.105 54.25 41.43
50.62 61.325 54.621 41.74
50.381 61.495 54.971 42.103
50.126 61.61 55.294 42.508
49.857 61.666 55.586 42.948
49.572 61.66 55.841 43.411
49.271 61.588 56.054 43.887
48.95 61.449 56.22 44.364
48.607 61.24 56.334 44.831
48.24 60.96 56.39 45.277
47.843 60.608 56.386 45.691
47.412 60.184 56.315 46.061
46.942 59.687 56.175 46.38
46.428 59.119 55.963 46.638
45.863 58.482 55.677 46.827
45.243 57.778 55.314 46.941
44.561 57.009 54.875 46.976
43.812 56.179 54.359 46.928
42.991 55.293 53.768 46.794
42.095 54.355 53.104 46.575
41.121 53.371 52.37 46.271
40.066 52.347 51.571 45.886
38.931 51.291 50.712 45.422
37.715 50.21 49.8 44.887
36.422 49.114 48.843 44.286
35.056 48.011 47.849 43.628
33.624 46.911 46.828 42.923
32.134 45.825 45.79 42.179
30.596 44.764 44.746 41.41
29.022 43.739 43.709 40.626
27.426 42.761 42.691 39.839
25.824 41.844 41.703 39.063
24.234 40.999 40.758 38.31
22.674 40.237 39.87 37.592
21.164 39.57 39.049 36.923
19.725 39.01 38.308 36.313
18.378 38.565 37.657 35.775
17.144 38.247 37.107 35.319
16.045 38.063 36.667 34.955
15.101 38.02 36.344 34.691
14.331 38.124 36.145 34.535
13.754 38.378 36.074 34.491
13.387 38.786 36.135 34.566
13.242 39.346 36.329 34.761
13.332 40.057 36.656 35.078
13.664 40.915 37.114 35.516
14.244 41.914 37.697 36.073
15.072 43.046 38.401 36.745
16.148 44.299 39.217 37.527
17.464 45.662 40.136 38.411
19.01 47.119 41.147 39.388
20.771 48.655 42.237 40.449
22.73 50.251 43.392 41.581
24.864 51.888 44.597 42.774
27.146 53.546 45.837 44.012
29.548 55.203 47.095 45.283
32.037 56.836 48.353 46.572
34.578 58.425 49.596 47.865
37.134 59.946 50.805 49.145
39.665 61.379 51.965 50.4
42.133 62.702 53.059 51.615
44.497 63.896 54.073 52.776
46.717 64.943 54.993 53.87
48.754 65.827 55.805 54.887
50.571 66.533 56.5 55.816
52.134 67.051 57.067 56.647
53.41 67.371 57.499 57.374
54.371 67.487 57.791 57.99
54.993 67.396 57.939 58.491
55.256 67.097 57.942 58.874
55.145 66.596 57.8 59.138
54.653 65.897 57.517 59.284
53.775 65.01 57.096 59.315
52.513 63.947 56.545 59.234
50.875 62.725 55.871 59.046
48.877 61.362 55.087 58.76
46.536 59.877 54.202 58.382
43.878 58.293 53.23 57.922
40.932 56.635 52.185 57.39
37.733 54.928 51.082 56.797
34.318 53.199 49.937 56.154
30.729 51.475 48.765 55.473
27.009 49.784 47.583 54.767
23.203 48.151 46.407 54.047
19.358 46.603 45.252 53.326
15.521 45.165 44.133 52.615
11.735 43.86 43.065 51.926
8.0468 42.709 42.062 51.268
5.2818 68.017 51.247 60.148
6.5514 67.895 51.574 60.658
7.7349 67.585 51.808 61.114
8.8308 67.099 51.948 61.514
9.8397 66.447 51.994 61.857
10.764 65.645 51.949 62.139
11.606 64.711 51.815 62.362
12.373 63.663 51.599 62.524
13.068 62.523 51.307 62.626
13.7 61.315 50.948 62.669
14.274 60.061 50.531 62.657
14.798 58.785 50.068 62.591
15.281 57.512 49.569 62.474
15.728 56.267 49.049 62.311
16.148 55.072 48.519 62.106
16.547 53.949 47.993 61.863
16.933 52.92 47.485 61.588
17.31 52.003 47.007 61.286
17.686 51.215 46.573 60.962
18.065 50.57 46.194 60.623
18.452 50.079 45.882 60.274
18.85 49.753 45.645 59.922
19.264 49.595 45.493 59.572
19.697 49.609 45.432 59.229
20.151 49.794 45.466 58.9
20.63 50.146 45.599 58.589
21.134 50.658 45.832 58.302
21.667 51.321 46.164 58.041
22.231 52.122 46.592 57.811
22.826 53.046 47.111 57.615
23.456 54.076 47.714 57.456
24.122 55.193 48.392 57.333
24.826 56.376 49.136 57.249
25.569 57.603 49.933 57.202
26.353 58.852 50.771 57.193
27.18 60.098 51.635 57.218
28.051 61.319 52.512 57.276
28.967 62.493 53.385 57.363
29.928 63.596 54.239 57.474
30.936 64.608 55.06 57.606
31.989 65.511 55.832 57.752
33.087 66.286 56.541 57.908
34.227 66.918 57.175 58.066
35.406 67.395 57.72 58.222
36.622 67.707 58.166 58.368
37.868 67.847 58.505 58.499
39.14 67.811 58.729 58.608
40.431 67.599 58.833 58.692
41.733 67.212 58.815 58.744
43.038 66.656 58.673 58.761
44.336 65.941 58.409 58.739
45.618 65.077 58.027 58.676
46.874 64.079 57.532 58.57
48.093 62.964 56.933 58.421
49.264 61.751 56.24 58.23
50.377 60.461 55.463 57.997
51.423 59.115 54.616 57.726
52.393 57.739 53.714 57.42
53.276 56.355 52.773 57.084
54.067 54.989 51.808 56.722
54.76 53.664 50.837 56.342
55.348 52.405 49.877 55.948
55.83 51.233 48.944 55.549
56.203 50.17 48.056 55.151
56.469 49.234 47.228 54.763
56.627 48.443 46.474 54.39
56.684 47.811 45.808 54.04
